opportunity_id,account_name,segment,region,product,lead_source,owner,created_date,close_date,stage,amount,sales_cycle_days,close_date_pushed,loss_reason,lost_at_stage,is_won,is_closed
OPP-104721,Summit Media,SMB,AMER,Platform Core,Event / Conference,Nadia Vanags,2025-11-12,2025-12-14,Closed Won,12500.0,32,False,,,True,True
OPP-105179,Vertex Energy,SMB,AMER,Security Suite,Customer Expansion,Liam Petrov,2025-11-12,2026-01-08,Closed Lost,10000.0,57,False,No Decision / Stalled,Qualification,False,True
OPP-103947,Northwind Manufacturing,Mid-Market,AMER,Platform Core,Partner Referral,Noah Bianchi,2025-11-12,2026-01-29,Closed Lost,63500.0,78,False,Chose Competitor,Prospecting,False,True
OPP-101431,Ironclad Robotics,Mid-Market,AMER,Analytics Add-on,Outbound - SDR,Hana Alvarez,2025-11-12,2026-01-25,Closed Lost,85500.0,74,False,Chose Competitor,Proposal,False,True
OPP-101963,Quantum Insurance,Mid-Market,EMEA,Platform Core,Event / Conference,Ruth Okafor,2025-11-12,2025-12-15,Closed Lost,52500.0,33,False,Price,Qualification,False,True
OPP-100410,Horizon Media,SMB,APAC,Security Suite,Outbound - SDR,Marco Silva,2025-11-12,2026-01-19,Closed Won,7000.0,68,False,,,True,True
OPP-100422,Lumen Robotics,Mid-Market,AMER,Platform Core,Partner Referral,Oscar Chen,2025-11-12,2026-01-23,Closed Won,46000.0,72,False,,,True,True
OPP-104312,Falcon Insurance,Mid-Market,AMER,Analytics Add-on,Inbound - Website,Tomas Haas,2025-11-12,2025-12-15,Closed Lost,72500.0,33,False,No Decision / Stalled,Prospecting,False,True
OPP-101287,Blue Harbor Technologies,SMB,APAC,Platform Core,Customer Expansion,Ethan Sharma,2025-11-13,2026-01-06,Closed Won,17500.0,54,False,,,True,True
OPP-101785,Lumen Foods,SMB,AMER,API Enterprise,Inbound - Website,Sofia Moreau,2025-11-13,2026-03-06,Closed Lost,6500.0,113,False,No Decision / Stalled,Prospecting,False,True
OPP-104863,Atlas Financial,Enterprise,AMER,Analytics Add-on,Outbound - SDR,Noah Bianchi,2025-11-13,2026-04-07,Closed Lost,192500.0,145,False,Chose Competitor,Qualification,False,True
OPP-104866,Orion Analytics,SMB,AMER,Analytics Add-on,Customer Expansion,Tomas Haas,2025-11-14,2025-12-19,Closed Lost,10500.0,35,False,Price,Prospecting,False,True
OPP-100647,Vertex Foods,Mid-Market,EMEA,Platform Core,Inbound - Website,Ava Larsen,2025-11-14,2026-02-15,Closed Won,54500.0,93,False,,,True,True
OPP-104028,Falcon Health,Mid-Market,AMER,Analytics Add-on,Partner Referral,Hana Alvarez,2025-11-14,2025-12-30,Closed Won,80500.0,46,False,,,True,True
OPP-105603,Redwood Consulting,SMB,AMER,Platform Core,Inbound - Website,Nadia Vanags,2025-11-14,2026-01-01,Closed Lost,18000.0,48,False,Chose Competitor,Qualification,False,True
OPP-104133,Orion Logistics,SMB,APAC,Security Suite,Outbound - SDR,Marco Silva,2025-11-14,2025-12-22,Closed Lost,8000.0,38,False,No Decision / Stalled,Prospecting,False,True
OPP-105495,Pacific Manufacturing,SMB,AMER,Security Suite,Event / Conference,Derek Wolf,2025-11-14,2025-12-06,Closed Lost,17000.0,22,False,Timing / Budget Cycle,Prospecting,False,True
OPP-103603,Orion Energy,SMB,AMER,Security Suite,Partner Referral,Zara Ito,2025-11-14,2025-12-19,Closed Lost,9500.0,35,False,Price,Qualification,False,True
OPP-100522,Meridian Robotics,SMB,EMEA,Platform Core,Inbound - Website,Jonas Keller,2025-11-14,2026-01-08,Closed Lost,11000.0,55,False,Price,Prospecting,False,True
OPP-104155,Horizon Analytics,Mid-Market,AMER,Security Suite,Outbound - SDR,Noah Bianchi,2025-11-14,2025-12-27,Closed Lost,64500.0,43,False,Price,Prospecting,False,True
OPP-101701,Blue Harbor Analytics,Mid-Market,AMER,Security Suite,Event / Conference,Hana Alvarez,2025-11-15,2026-07-09,Prospecting,33000.0,236,False,,,False,False
OPP-104388,Cobalt Financial,SMB,APAC,API Enterprise,Customer Expansion,Ethan Sharma,2025-11-15,2025-12-31,Closed Won,5500.0,46,False,,,True,True
OPP-103504,Falcon Energy,SMB,EMEA,Platform Core,Inbound - Website,Jonas Keller,2025-11-15,2025-12-23,Closed Lost,8000.0,38,False,Price,Negotiation,False,True
OPP-100669,Ironclad Media,SMB,EMEA,Analytics Add-on,Partner Referral,Lena Berzins,2025-11-15,2026-01-14,Closed Lost,11000.0,60,False,No Decision / Stalled,Negotiation,False,True
OPP-101730,Orion Foods,Mid-Market,AMER,API Enterprise,Event / Conference,Nadia Vanags,2025-11-15,2026-03-15,Closed Won,19500.0,120,False,,,True,True
OPP-105829,Falcon Financial,SMB,EMEA,Platform Core,Outbound - SDR,Ava Larsen,2025-11-15,2025-12-19,Closed Lost,8500.0,34,False,Timing / Budget Cycle,Prospecting,False,True
OPP-101838,Apex Foods,SMB,APAC,Security Suite,Outbound - SDR,Marco Silva,2025-11-15,2025-12-24,Closed Lost,8500.0,39,False,No Decision / Stalled,Qualification,False,True
OPP-100884,Nimbus Insurance,Enterprise,AMER,Analytics Add-on,Customer Expansion,Zara Ito,2025-11-16,2027-02-07,Qualification,172500.0,413,True,,,False,False
OPP-101313,Cascade Energy,Mid-Market,EMEA,Analytics Add-on,Customer Expansion,Kai Duarte,2025-11-16,2026-01-27,Closed Lost,36000.0,72,False,Chose Competitor,Qualification,False,True
OPP-103176,Pinnacle Health,SMB,EMEA,Platform Core,Outbound - SDR,Lena Berzins,2025-11-16,2025-12-28,Closed Lost,22000.0,42,False,Price,Qualification,False,True
OPP-101309,Solstice Financial,Mid-Market,AMER,Security Suite,Customer Expansion,Zara Ito,2025-11-16,2026-05-27,Closed Won,55500.0,192,False,,,True,True
OPP-103149,Solstice Media,Mid-Market,EMEA,Analytics Add-on,Customer Expansion,Ava Larsen,2025-11-16,2026-04-05,Closed Lost,29500.0,140,False,Timing / Budget Cycle,Qualification,False,True
OPP-101340,Meridian Analytics,SMB,APAC,API Enterprise,Inbound - Website,Ethan Sharma,2025-11-16,2025-12-23,Closed Won,6500.0,37,False,,,True,True
OPP-102296,Ironclad Logistics,Mid-Market,EMEA,Platform Core,Inbound - Website,Felix Lindqvist,2025-11-17,2026-02-04,Closed Lost,80500.0,79,False,Price,Prospecting,False,True
OPP-102600,Keystone Insurance,Mid-Market,AMER,Security Suite,Inbound - Website,Derek Wolf,2025-11-17,2026-02-01,Closed Lost,115000.0,76,False,Price,Proposal,False,True
OPP-105084,Ironclad Logistics,SMB,AMER,Platform Core,Customer Expansion,Oscar Chen,2025-11-17,2026-01-13,Closed Won,10000.0,57,False,,,True,True
OPP-105206,Pacific Foods,Mid-Market,AMER,Analytics Add-on,Partner Referral,Hana Alvarez,2025-11-17,2026-01-24,Closed Lost,38000.0,68,False,Price,Prospecting,False,True
OPP-105281,Granite Retail Group,SMB,AMER,Analytics Add-on,Inbound - Website,Nadia Vanags,2025-11-17,2025-12-24,Closed Lost,21500.0,37,False,Chose Competitor,Negotiation,False,True
OPP-102523,Vertex Consulting,SMB,EMEA,Platform Core,Customer Expansion,Ruth Okafor,2025-11-18,2025-12-16,Closed Won,9500.0,28,False,,,True,True
OPP-103611,Northwind Foods,SMB,EMEA,Platform Core,Inbound - Website,Ruth Okafor,2025-11-18,2026-01-01,Closed Lost,8500.0,44,False,Chose Competitor,Prospecting,False,True
OPP-100207,Atlas Foods,SMB,EMEA,Platform Core,Event / Conference,Ava Larsen,2025-11-18,2025-12-10,Closed Lost,14500.0,22,False,Price,Qualification,False,True
OPP-105366,Ironclad Consulting,Enterprise,APAC,Analytics Add-on,Inbound - Website,Marco Silva,2025-11-18,2026-04-01,Closed Won,108500.0,134,False,,,True,True
OPP-102787,Granite Technologies,Enterprise,AMER,Analytics Add-on,Event / Conference,Derek Wolf,2025-11-18,2026-04-15,Closed Lost,142000.0,148,False,Price,Prospecting,False,True
OPP-103675,Orion Logistics,Enterprise,APAC,Security Suite,Partner Referral,Ethan Sharma,2025-11-18,2026-03-02,Closed Lost,94500.0,104,False,Chose Competitor,Negotiation,False,True
OPP-102509,Solstice Logistics,Mid-Market,EMEA,Analytics Add-on,Inbound - Website,Kai Duarte,2025-11-19,2026-01-21,Closed Lost,33500.0,63,False,Timing / Budget Cycle,Qualification,False,True
OPP-100892,Keystone Financial,SMB,AMER,Platform Core,Inbound - Website,Liam Petrov,2025-11-19,2026-01-21,Closed Lost,16500.0,63,False,Price,Negotiation,False,True
OPP-101067,Blue Harbor Insurance,SMB,EMEA,Security Suite,Customer Expansion,Ines Osei,2025-11-19,2025-12-18,Closed Won,7500.0,29,False,,,True,True
OPP-102062,Summit Robotics,SMB,EMEA,Analytics Add-on,Outbound - SDR,Ruth Okafor,2025-11-19,2025-12-18,Closed Lost,10000.0,29,False,Chose Competitor,Negotiation,False,True
OPP-100377,Lumen Robotics,SMB,AMER,Platform Core,Inbound - Website,Zara Ito,2025-11-19,2025-12-16,Closed Lost,9000.0,27,False,No Decision / Stalled,Prospecting,False,True
OPP-100157,Apex Analytics,Enterprise,AMER,Security Suite,Partner Referral,Sofia Moreau,2025-11-19,2026-01-17,Closed Lost,127000.0,59,False,Price,Negotiation,False,True
OPP-102802,Meridian Technologies,Mid-Market,EMEA,Platform Core,Outbound - SDR,Maya Novak,2025-11-20,2026-01-28,Closed Lost,89500.0,69,False,Price,Prospecting,False,True
OPP-103178,Keystone Systems,SMB,AMER,Security Suite,Outbound - SDR,Noah Bianchi,2025-11-20,2026-01-21,Closed Lost,8500.0,62,False,Missing Features,Prospecting,False,True
OPP-105489,Ironclad Energy,SMB,EMEA,Security Suite,Customer Expansion,Jonas Keller,2025-11-20,2026-01-03,Closed Won,30500.0,44,False,,,True,True
OPP-100261,Summit Systems,SMB,AMER,Platform Core,Outbound - SDR,Sofia Moreau,2025-11-20,2025-12-19,Closed Lost,13000.0,29,False,Chose Competitor,Prospecting,False,True
OPP-101493,Ironclad Retail Group,SMB,AMER,Analytics Add-on,Outbound - SDR,Tomas Haas,2025-11-20,2026-01-12,Closed Lost,10000.0,53,False,Missing Features,Proposal,False,True
OPP-104572,Pinnacle Energy,SMB,APAC,Analytics Add-on,Outbound - SDR,Marco Silva,2025-11-20,2025-12-25,Closed Lost,17500.0,35,False,Missing Features,Proposal,False,True
OPP-100084,Falcon Consulting,Mid-Market,EMEA,Analytics Add-on,Event / Conference,Lena Berzins,2025-11-20,2026-02-24,Closed Lost,45000.0,96,False,Chose Competitor,Negotiation,False,True
OPP-103412,Granite Insurance,SMB,AMER,Platform Core,Customer Expansion,Liam Petrov,2025-11-20,2025-12-30,Closed Lost,6000.0,40,False,Price,Prospecting,False,True
OPP-103827,Cascade Retail Group,Mid-Market,AMER,Analytics Add-on,Customer Expansion,Hana Alvarez,2025-11-20,2026-01-11,Closed Lost,35500.0,52,False,Chose Competitor,Proposal,False,True
OPP-101376,Keystone Insurance,SMB,EMEA,Platform Core,Partner Referral,Maya Novak,2025-11-20,2025-12-21,Closed Won,10000.0,31,False,,,True,True
OPP-105822,Summit Energy,SMB,EMEA,API Enterprise,Customer Expansion,Kai Duarte,2025-11-20,2026-01-08,Closed Lost,16500.0,49,False,Timing / Budget Cycle,Prospecting,False,True
OPP-104185,Pacific Logistics,SMB,AMER,Analytics Add-on,Outbound - SDR,Nadia Vanags,2025-11-20,2026-04-05,Closed Won,10500.0,136,False,,,True,True
OPP-102778,Pinnacle Consulting,SMB,APAC,Platform Core,Outbound - SDR,Ethan Sharma,2025-11-20,2025-12-26,Closed Won,4000.0,36,False,,,True,True
OPP-103093,Quantum Health,Mid-Market,EMEA,Analytics Add-on,Partner Referral,Jonas Keller,2025-11-20,2026-06-13,Closed Lost,23500.0,205,False,No Decision / Stalled,Prospecting,False,True
OPP-103783,Apex Manufacturing,SMB,EMEA,API Enterprise,Event / Conference,Felix Lindqvist,2025-11-21,2026-01-04,Closed Lost,5000.0,44,False,Missing Features,Prospecting,False,True
OPP-102847,Keystone Technologies,SMB,EMEA,Platform Core,Outbound - SDR,Ruth Okafor,2025-11-21,2025-12-26,Closed Lost,29500.0,35,False,No Decision / Stalled,Prospecting,False,True
OPP-101111,Apex Retail Group,SMB,AMER,Security Suite,Inbound - Website,Zara Ito,2025-11-21,2025-12-20,Closed Won,9500.0,29,False,,,True,True
OPP-101158,Cascade Energy,SMB,EMEA,Platform Core,Inbound - Website,Felix Lindqvist,2025-11-21,2025-12-15,Closed Lost,8000.0,24,False,No Decision / Stalled,Prospecting,False,True
OPP-103271,Apex Foods,Mid-Market,AMER,Analytics Add-on,Inbound - Website,Tomas Haas,2025-11-21,2026-03-02,Closed Won,41500.0,101,False,,,True,True
OPP-102972,Granite Logistics,SMB,EMEA,Platform Core,Customer Expansion,Jonas Keller,2025-11-21,2025-12-15,Closed Won,19000.0,24,False,,,True,True
OPP-100531,Nimbus Energy,Mid-Market,EMEA,Platform Core,Outbound - SDR,Ava Larsen,2025-11-21,2026-03-15,Closed Lost,49000.0,114,False,No Decision / Stalled,Prospecting,False,True
OPP-102073,Pacific Health,Mid-Market,EMEA,Platform Core,Customer Expansion,Ruth Okafor,2025-11-21,2026-04-01,Closed Won,69500.0,131,False,,,True,True
OPP-100230,Horizon Technologies,SMB,AMER,Platform Core,Customer Expansion,Noah Bianchi,2025-11-22,2026-01-10,Closed Lost,27500.0,49,False,Timing / Budget Cycle,Prospecting,False,True
OPP-104886,Northwind Systems,SMB,EMEA,Platform Core,Inbound - Website,Ruth Okafor,2025-11-22,2025-12-16,Closed Lost,10500.0,24,False,No Decision / Stalled,Prospecting,False,True
OPP-105104,Meridian Foods,Mid-Market,AMER,Security Suite,Outbound - SDR,Nadia Vanags,2025-11-22,2026-01-18,Closed Lost,40500.0,57,False,No Decision / Stalled,Prospecting,False,True
OPP-102063,Solstice Energy,Mid-Market,AMER,API Enterprise,Inbound - Website,Tomas Haas,2025-11-22,2026-02-09,Closed Lost,113000.0,79,False,Price,Prospecting,False,True
OPP-104949,Atlas Energy,Mid-Market,EMEA,Analytics Add-on,Inbound - Website,Ruth Okafor,2025-11-22,2026-03-05,Closed Lost,40000.0,103,False,Chose Competitor,Prospecting,False,True
OPP-103020,Redwood Foods,SMB,AMER,Platform Core,Customer Expansion,Liam Petrov,2025-11-23,2026-01-09,Closed Lost,6000.0,47,False,Price,Prospecting,False,True
OPP-105736,Vantage Insurance,Mid-Market,AMER,Security Suite,Event / Conference,Tomas Haas,2025-11-23,2026-04-25,Closed Lost,36000.0,153,False,Chose Competitor,Prospecting,False,True
OPP-101362,Vertex Technologies,SMB,APAC,API Enterprise,Outbound - SDR,Marco Silva,2025-11-23,2026-01-04,Closed Lost,8500.0,42,False,Timing / Budget Cycle,Prospecting,False,True
OPP-105391,Northwind Consulting,Mid-Market,EMEA,Platform Core,Event / Conference,Priya Kimura,2025-11-23,2026-03-30,Closed Lost,79500.0,127,False,Price,Prospecting,False,True
OPP-103182,Northwind Insurance,SMB,EMEA,Platform Core,Outbound - SDR,Felix Lindqvist,2025-11-23,2026-01-25,Closed Lost,17000.0,63,False,Timing / Budget Cycle,Negotiation,False,True
OPP-105339,Orion Manufacturing,SMB,AMER,API Enterprise,Outbound - SDR,Hana Alvarez,2025-11-23,2025-12-22,Closed Won,13500.0,29,False,,,True,True
OPP-104743,Falcon Technologies,Mid-Market,AMER,Security Suite,Inbound - Website,Tomas Haas,2025-11-23,2026-10-26,Prospecting,47500.0,337,False,,,False,False
OPP-104035,Pinnacle Systems,Mid-Market,EMEA,Platform Core,Partner Referral,Maya Novak,2025-11-23,2026-02-09,Closed Lost,58000.0,78,False,Chose Competitor,Prospecting,False,True
OPP-101098,Orion Manufacturing,Mid-Market,EMEA,Platform Core,Customer Expansion,Felix Lindqvist,2025-11-23,2026-09-01,Qualification,56000.0,282,False,,,False,False
OPP-103047,Horizon Insurance,SMB,EMEA,Analytics Add-on,Partner Referral,Ines Osei,2025-11-23,2026-01-07,Closed Lost,16000.0,45,False,No Decision / Stalled,Negotiation,False,True
OPP-100180,Pacific Retail Group,SMB,AMER,Platform Core,Customer Expansion,Oscar Chen,2025-11-24,2025-12-29,Closed Lost,12500.0,35,False,No Decision / Stalled,Negotiation,False,True
OPP-103618,Falcon Insurance,Mid-Market,AMER,Platform Core,Inbound - Website,Noah Bianchi,2025-11-24,2026-01-04,Closed Lost,69500.0,41,False,No Decision / Stalled,Qualification,False,True
OPP-101778,Sterling Health,SMB,AMER,Security Suite,Outbound - SDR,Noah Bianchi,2025-11-24,2026-01-02,Closed Lost,15000.0,39,False,Missing Features,Prospecting,False,True
OPP-100103,Orion Media,SMB,AMER,Platform Core,Outbound - SDR,Tomas Haas,2025-11-24,2026-01-16,Closed Lost,19000.0,53,False,Chose Competitor,Prospecting,False,True
OPP-103592,Pacific Logistics,SMB,AMER,Analytics Add-on,Inbound - Website,Tomas Haas,2025-11-24,2026-01-31,Closed Lost,11000.0,68,False,Chose Competitor,Qualification,False,True
OPP-102131,Cobalt Logistics,SMB,APAC,API Enterprise,Inbound - Website,Ethan Sharma,2025-11-24,2025-12-29,Closed Lost,14500.0,35,False,Missing Features,Qualification,False,True
OPP-105881,Apex Energy,Enterprise,AMER,Platform Core,Customer Expansion,Oscar Chen,2025-11-25,2026-06-27,Closed Lost,136000.0,214,False,No Decision / Stalled,Prospecting,False,True
OPP-102838,Cobalt Consulting,SMB,EMEA,API Enterprise,Outbound - SDR,Lena Berzins,2025-11-25,2025-12-21,Closed Lost,17500.0,26,False,Chose Competitor,Prospecting,False,True
OPP-101395,Pacific Systems,Mid-Market,EMEA,Platform Core,Customer Expansion,Ava Larsen,2025-11-25,2026-04-29,Closed Lost,39500.0,155,False,Price,Qualification,False,True
OPP-103062,Pacific Consulting,Mid-Market,EMEA,API Enterprise,Outbound - SDR,Kai Duarte,2025-11-25,2026-02-07,Closed Won,49000.0,74,False,,,True,True
OPP-103404,Pacific Analytics,Mid-Market,AMER,Security Suite,Partner Referral,Nadia Vanags,2025-11-25,2026-01-19,Closed Lost,56500.0,55,False,Missing Features,Proposal,False,True
OPP-104690,Northwind Consulting,Enterprise,AMER,API Enterprise,Inbound - Website,Derek Wolf,2025-11-25,2026-04-19,Closed Lost,151500.0,145,False,Price,Prospecting,False,True
OPP-101625,Northwind Retail Group,SMB,EMEA,Platform Core,Inbound - Website,Jonas Keller,2025-11-25,2026-01-01,Closed Lost,11500.0,37,False,No Decision / Stalled,Prospecting,False,True
OPP-105333,Blue Harbor Foods,SMB,APAC,Platform Core,Event / Conference,Marco Silva,2025-11-26,2026-01-09,Closed Lost,20000.0,44,False,Price,Prospecting,False,True
OPP-100222,Quantum Logistics,SMB,AMER,Analytics Add-on,Outbound - SDR,Liam Petrov,2025-11-26,2026-01-22,Closed Lost,5500.0,57,False,Timing / Budget Cycle,Prospecting,False,True
OPP-100132,Cobalt Financial,Mid-Market,EMEA,Platform Core,Outbound - SDR,Ines Osei,2025-11-26,2026-03-01,Closed Lost,20500.0,95,False,Timing / Budget Cycle,Proposal,False,True
OPP-104763,Redwood Technologies,SMB,AMER,Analytics Add-on,Outbound - SDR,Liam Petrov,2025-11-26,2026-01-17,Closed Lost,12000.0,52,False,No Decision / Stalled,Qualification,False,True
OPP-101973,Meridian Manufacturing,SMB,EMEA,Platform Core,Event / Conference,Felix Lindqvist,2025-11-27,2026-02-15,Closed Lost,11500.0,80,False,No Decision / Stalled,Prospecting,False,True
OPP-102799,Atlas Manufacturing,Enterprise,EMEA,Security Suite,Customer Expansion,Ruth Okafor,2025-11-27,2026-10-18,Prospecting,169500.0,286,True,,,False,False
OPP-101285,Pacific Foods,SMB,AMER,Analytics Add-on,Partner Referral,Noah Bianchi,2025-11-27,2025-12-31,Closed Lost,8000.0,34,False,No Decision / Stalled,Prospecting,False,True
OPP-101263,Keystone Systems,SMB,EMEA,API Enterprise,Outbound - SDR,Kai Duarte,2025-11-28,2025-12-30,Closed Won,14000.0,32,False,,,True,True
OPP-102128,Cascade Energy,SMB,EMEA,Analytics Add-on,Inbound - Website,Felix Lindqvist,2025-11-28,2026-02-08,Closed Won,4500.0,72,False,,,True,True
OPP-102200,Atlas Manufacturing,Enterprise,AMER,Analytics Add-on,Partner Referral,Zara Ito,2025-11-28,2026-04-26,Closed Won,139000.0,149,False,,,True,True
OPP-105242,Apex Analytics,SMB,EMEA,Platform Core,Inbound - Website,Jonas Keller,2025-11-28,2025-12-29,Closed Won,17000.0,31,False,,,True,True
OPP-102808,Vertex Foods,SMB,EMEA,API Enterprise,Inbound - Website,Maya Novak,2025-11-28,2025-12-27,Closed Won,12000.0,29,False,,,True,True
OPP-101812,Pinnacle Retail Group,Enterprise,AMER,Security Suite,Inbound - Website,Hana Alvarez,2025-11-28,2026-06-26,Closed Won,130500.0,210,False,,,True,True
OPP-104484,Solstice Analytics,SMB,EMEA,Security Suite,Inbound - Website,Ava Larsen,2025-11-28,2026-01-15,Closed Lost,12000.0,48,False,Timing / Budget Cycle,Prospecting,False,True
OPP-103170,Granite Analytics,SMB,AMER,Platform Core,Inbound - Website,Zara Ito,2025-11-29,2026-01-01,Closed Lost,10000.0,33,False,Price,Qualification,False,True
OPP-104544,Falcon Technologies,SMB,EMEA,Security Suite,Inbound - Website,Jonas Keller,2025-11-29,2026-01-05,Closed Won,14500.0,37,False,,,True,True
OPP-103536,Blue Harbor Retail Group,SMB,AMER,Platform Core,Outbound - SDR,Liam Petrov,2025-11-29,2025-12-18,Closed Lost,12500.0,19,False,No Decision / Stalled,Proposal,False,True
OPP-105497,Meridian Systems,Enterprise,AMER,Platform Core,Event / Conference,Sofia Moreau,2025-11-29,2026-04-27,Closed Lost,197000.0,149,False,Chose Competitor,Prospecting,False,True
OPP-100245,Ironclad Logistics,SMB,APAC,Platform Core,Partner Referral,Ethan Sharma,2025-11-29,2025-12-25,Closed Lost,13500.0,26,False,Price,Prospecting,False,True
